number,itype,close_author,close_time,close,close_type,related_pr,#comment,#participants,part_names
4882,issue,ellisonbg,2014-01-29T18:58:50Z,#4890,close,['#4890'],4,3,"['astrofrog', 'ellisonbg', 'minrk']"
4871,issue,minrk,2014-01-29T23:59:11Z,32dc84b,close,['#4950'],2,2,"['panisson', 'ellisonbg']"
4860,issue,fperez,2014-02-22T02:08:19Z,#5112,close,['#5112'],7,3,"['Carreau', 'ellisonbg', 'takluyver']"
4841,issue,minrk,2014-10-02T23:27:53Z,,close,[],3,4,"['geggo', 'Carreau', 'minrk', 'ellisonbg']"
4839,issue,minrk,2014-03-05T01:44:26Z,,close,['#4840'],3,3,"['dsblank', 'ellisonbg', 'minrk']"
4835,issue,takluyver,2014-01-24T23:40:01Z,#4858,close,['#4858'],8,4,"['vincentwoo', 'takluyver', 'minrk', 'ellisonbg']"
4830,issue,thisch,2014-09-04T22:40:14Z,,close,[],3,2,"['thisch', 'ellisonbg']"
4829,issue,minrk,2014-03-03T04:15:26Z,#5252,close,['#5252'],18,5,"['jmbejara', 'takluyver', 'minrk', 'Tillsten', 'ellisonbg']"
4825,issue,minrk,2014-01-29T23:59:11Z,#4950,close,['#4950'],1,2,"['rgbkrk', 'ellisonbg']"
4822,issue,takluyver,2014-11-14T19:45:10Z,#6927,close,['#6927'],1,2,"['temp4746', 'ellisonbg']"
4816,issue,ellisonbg,2015-01-12T00:37:19Z,,close,[],2,3,"['ivanov', 'minrk', 'ellisonbg']"
4809,issue,minrk,2014-02-01T04:40:26Z,9b8c058,close,['#4929'],7,2,"['fonnesbeck', 'ellisonbg']"
4791,issue,y-p,2014-01-27T01:56:38Z,,close,['#4803'],9,4,"['y-p', 'jorisvandenbossche', 'takluyver', 'cpcloud']"
4777,issue,Carreau,2015-03-02T05:19:07Z,ae7f6d6,close,[],6,5,"['ivanov', 'ellisonbg', 'takluyver', 'minrk', 'Carreau']"
4759,issue,ivanov,2014-01-27T19:39:42Z,2dce7a8,close,['#4789'],1,1,['takluyver']
4742,issue,takluyver,2014-03-27T16:52:56Z,,close,[],10,4,"['bhaskar21', 'takluyver', 'albertotb', 'minrk']"
4729,issue,minrk,2014-10-02T23:39:14Z,,close,[],4,3,"['MattDMo', 'Carreau', 'minrk']"
4704,issue,takluyver,2014-01-31T19:38:43Z,#4934,close,['#4934'],1,1,['tkanmae']
4687,issue,minrk,2014-11-14T01:04:10Z,,close,[],3,3,"['moghimis', 'takluyver', 'minrk']"
4660,issue,minrk,2014-11-14T05:47:50Z,,close,[],4,4,"['abetkin', 'clayg', 'pahaz', 'minrk']"
4618,issue,minrk,2014-01-29T20:05:51Z,,close,[],12,6,"['ArcTanSusan', 'takluyver', 'damianavila', 'Carreau', 'ivanov', 'minrk']"
4602,issue,minrk,2013-11-27T01:36:11Z,#4609,close,['#4609'],5,3,"['mnishida', 'takluyver', 'minrk']"
4598,issue,takluyver,2013-11-26T00:10:46Z,#4599,close,['#4599'],3,2,"['RussellTaylor', 'minrk']"
4584,issue,minrk,2014-11-13T22:16:18Z,,close,[],5,2,"['samskillman', 'minrk']"
4583,issue,takluyver,2014-01-29T21:37:22Z,#4932,close,['#4932'],1,1,['ivanov']
4578,issue,takluyver,2013-11-26T22:25:22Z,#4581,close,"['#4579', '#4581']",7,3,"['ahmadia', 'takluyver', 'jdfreder']"
4574,issue,minrk,2013-12-19T17:49:16Z,#4575,close,['#4575'],2,2,"['thomasj02', 'minrk']"
4525,issue,takluyver,2016-02-15T13:06:48Z,#9228,close,"['#5388', '#9228']",4,4,"['Carreau', 'minrk', 'stevengj', 'xflr6']"
4493,issue,Carreau,2013-11-10T19:20:25Z,#4497,close,['#4497'],5,3,"['RussellTaylor', 'ivanov', 'minrk']"
4402,issue,minrk,2014-11-13T22:23:27Z,,close,[],6,2,"['takluyver', 'minrk']"
4397,issue,ellisonbg,2014-01-29T04:38:55Z,,close,[],4,2,"['jtratner', 'ellisonbg']"
4392,issue,takluyver,2013-12-13T22:34:45Z,,close,[],3,2,"['takluyver', 'garrison']"
4361,issue,minrk,2013-10-11T13:40:32Z,#4372,close,['#4372'],4,3,"['Carreau', 'takluyver', 'minrk']"
4334,issue,Carreau,2013-10-03T12:08:46Z,#4336,close,['#4336'],4,2,"['karissa', 'minrk']"
4296,issue,takluyver,2013-10-03T19:21:38Z,#4338,close,['#4338'],2,2,"['ksmith13', 'takluyver']"
4252,issue,minrk,2014-11-13T22:27:27Z,,close,[],4,2,"['devgi', 'minrk']"
4251,issue,ellisonbg,2014-02-04T23:02:04Z,#5025,close,"['#4090', '#4283', '#4284', '#4323', '#5025']",32,5,"['Carreau', 'jakobgager', 'v923z', 'jdfreder', 'minrk']"
4245,issue,minrk,2013-11-05T20:30:55Z,#4466,close,['#4466'],9,7,"['ihnorton', 'arne-cl', 'minrk', 'george-silva', 'Carreau', 'mfenner1', 'damianavila']"
4243,issue,takluyver,2013-09-23T21:45:00Z,71dcfc1,close,['#4259'],1,2,"['takluyver', 'minrk']"
4235,issue,minrk,2014-11-13T22:37:11Z,,close,[],2,2,"['takluyver', 'minrk']"
4234,issue,minrk,2014-01-29T19:57:13Z,,close,"['#4251', '#3503', '#4647']",13,6,"['ketch', 'ahmadia', 'damianavila', 'jakobgager', 'minrk', 'jdfreder']"
4223,issue,ellisonbg,2013-09-20T17:36:35Z,#4224,close,['#4224'],4,3,"['takluyver', 'jsw-fnal', 'minrk']"
4200,issue,minrk,2013-09-13T19:16:48Z,#4201,close,['#4201'],4,2,"['jakevdp', 'minrk']"
4194,issue,minrk,2014-01-29T19:52:02Z,,close,[],6,4,"['facundobatista', 'minrk', 'Carreau', 'damianavila']"
4156,issue,minrk,2013-09-04T15:50:30Z,#4158,close,['#4158'],1,1,['benjamin-hodgson']
4127,issue,minrk,2014-03-05T19:21:52Z,#5044,close,"['#2976', '#5022', '#5044']",5,5,"['takluyver', 'mgummelt', 'eddy-geek', 'mjwillson', 'minrk']"
4122,issue,takluyver,2013-09-14T01:06:06Z,#4205,close,"['#4181', '#4202', '#4205', '#3819']",13,3,"['mrmagooey', 'Carreau', 'jdfreder']"
4116,issue,takluyver,2015-12-03T09:38:59Z,,close,[],12,8,"['drevicko', 'ivanov', 'ellisonbg', 'dbarbeau', 'cswarth', 'takluyver', 'minrk', 'Carreau']"
4103,issue,takluyver,2013-08-27T17:56:01Z,#4106,close,['#4106'],2,2,"['WKarel', 'minrk']"
4100,issue,minrk,2013-08-25T12:10:08Z,#4101,close,['#4101'],2,2,"['WKarel', 'minrk']"
4078,issue,takluyver,2013-08-29T21:58:35Z,151b4ff,close,['#4137'],3,2,"['onesandzeroes', 'takluyver']"
4059,issue,takluyver,2013-08-29T18:56:50Z,#4060,close,['#4060'],8,2,"['asmeurer', 'minrk']"
4024,issue,minrk,2013-09-09T00:16:55Z,#4174,close,['#4174'],2,1,['Carreau']
4006,issue,ellisonbg,2014-02-04T23:03:11Z,#5018,close,['#5018'],4,3,"['ivanov', 'ellisonbg', 'takluyver']"
4005,issue,takluyver,2013-08-15T04:20:38Z,70d6bef,close,['#4016'],2,2,"['andreabedini', 'takluyver']"
4001,issue,minrk,2014-01-29T19:21:38Z,,close,['#3966'],6,4,"['SylvainCorlay', 'takluyver', 'ivanov', 'minrk']"
3968,issue,minrk,2013-08-09T19:48:47Z,#3973,close,"['#3973', '#3975']",10,4,"['jakobgager', 'takluyver', 'desktable', 'minrk']"
3959,issue,minrk,2014-01-29T19:13:54Z,,close,['#4112'],4,2,"['minrk', 'jdfreder']"
3954,issue,Carreau,2013-08-10T08:30:20Z,b8cf4d1,close,[],2,2,"['ivanov', 'Carreau']"
3944,issue,jdfreder,2013-08-09T16:30:03Z,,close,['#3961'],8,3,"['jdfreder', 'takluyver', 'minrk']"
3930,issue,minrk,2014-11-13T22:39:04Z,,close,[],3,2,"['thisch', 'minrk']"
3903,issue,jdfreder,2013-09-06T21:55:02Z,,close,"['#3943', '#4023', '#4036']",29,5,"['stonebig', 'Carreau', 'minrk', 'jdfreder', 'damianavila']"
3881,issue,ivanov,2013-08-04T14:26:29Z,,close,['#3882'],11,3,"['rgbkrk', 'ivanov', 'minrk']"
3858,issue,ellisonbg,2015-01-12T00:37:19Z,,close,[],2,3,"['dfarmer', 'minrk', 'ellisonbg']"
3837,issue,minrk,2013-07-31T20:38:42Z,#3840,close,"['#3838', '#3840']",1,1,['Carreau']
3791,issue,minrk,2014-01-29T19:33:37Z,,close,[],3,2,"['asmeurer', 'minrk']"
3786,issue,minrk,2013-07-27T00:38:53Z,#3787,close,['#3787'],11,2,"['fperez', 'minrk']"
3785,issue,Carreau,2013-07-26T17:06:21Z,#3789,close,['#3789'],6,3,"['fperez', 'minrk', 'Carreau']"
3774,issue,minrk,2013-08-06T19:34:17Z,#3913,close,['#3913'],8,4,"['richardeverson', 'Carreau', 'ivanov', 'jdfreder']"
3719,issue,minrk,2013-07-27T00:46:11Z,8d0a6b7,close,['#4085'],2,2,"['jstenar', 'llawall']"
3668,issue,minrk,2013-07-17T19:53:03Z,#3669,close,['#3669'],4,3,"['mspacek', 'ivanov', 'minrk']"
3661,issue,amelio-vazquez-reina,2013-07-16T23:23:34Z,,close,[],2,1,['amelio-vazquez-reina']
3659,issue,Carreau,2015-01-25T12:33:39Z,#7522,close,"['#7441', '#7522']",3,4,"['lajarre', 'minrk', 'Carreau', 'ellisonbg']"
3658,issue,minrk,2013-10-01T05:02:55Z,,close,[],11,6,"['amir-f', 'mgaitan', 'minrk', 'timtammittee', 'leni536', 'micramm']"
3657,issue,Carreau,2015-01-25T12:33:39Z,#7522,close,['#7522'],6,4,"['dpsanders', 'Carreau', 'damianavila', 'minrk']"
3653,issue,ellisonbg,2014-01-29T22:04:03Z,,close,['#4292'],5,4,"['mqlaql', 'minrk', 'Carreau', 'ellisonbg']"
3636,issue,ivanov,2013-08-05T21:29:04Z,#3911,close,['#3911'],12,5,"['ellisonbg', 'minrk', 'fdeheeger', 'ivanov', 'Carreau']"
3625,issue,ivanov,2013-07-13T21:13:14Z,35cab9f,close,['#3626'],5,2,"['insertinterestingnamehere', 'ivanov']"
3604,issue,takluyver,2013-07-17T21:02:47Z,#3606,close,['#3606'],12,3,"['ellisonbg', 'minrk', 'ahmadia']"
3589,issue,minrk,2014-01-25T23:05:03Z,,close,[],18,6,"['martijnvermaat', 'damianavila', 'akhmerov', 'Carreau', 'ellisonbg', 'minrk']"
3549,issue,ivanov,2013-07-05T23:20:22Z,#3552,close,"['#3552', '#4193', '#5120', '#5364', '#5446']",14,4,"['juhasch', 'ellisonbg', 'minrk', 'Carreau']"
3544,issue,minrk,2013-07-07T17:28:05Z,#3572,close,['#3572'],3,2,"['takluyver', 'minrk']"
3519,issue,minrk,2013-07-03T03:52:07Z,,close,[],3,2,"['samuela', 'minrk']"
3502,issue,minrk,2013-07-01T18:11:23Z,#3504,close,['#3504'],3,2,"['ellisonbg', 'minrk']"
3494,issue,minrk,2013-07-14T18:19:57Z,#3624,close,['#3624'],6,2,"['takluyver', 'minrk']"
3479,issue,Carreau,2013-07-10T09:02:41Z,,close,['#3498'],3,3,"['fperez', 'ellisonbg', 'Carreau']"
3474,issue,minrk,2013-06-29T22:16:46Z,#3491,close,['#3491'],1,1,['takluyver']
3462,issue,ivanov,2013-06-26T21:56:20Z,22236ba,close,[],1,1,['gaulinmp']
3441,issue,ellisonbg,2014-01-26T23:27:42Z,,close,"['#3605', '#3775']",10,5,"['ellisonbg', 'takluyver', 'minrk', 'Carreau', 'switham']"
3436,issue,ivanov,2013-07-17T21:11:59Z,#3568,close,['#3568'],5,3,"['asmeurer', 'minrk', 'takluyver']"
3424,issue,ellisonbg,2013-06-15T22:03:08Z,#3425,close,['#3425'],1,1,['Vash2593']
3386,issue,Carreau,2013-11-06T13:12:00Z,#4460,close,['#4460'],7,4,"['admk', 'takluyver', 'minrk', 'breamoreboy']"
3385,issue,takluyver,2013-05-30T18:52:52Z,3c4d819,close,['#3387'],7,3,"['takluyver', 'pleabargain', 'parinyahi']"
3376,issue,minrk,2013-05-29T22:55:09Z,#3377,close,['#3377'],2,2,"['asmeurer', 'minrk']"
3375,issue,Carreau,2013-06-02T15:40:49Z,#3378,close,['#3378'],7,2,"['fonnesbeck', 'minrk']"
3367,issue,metakermit,2014-03-05T16:56:25Z,,close,[],5,3,"['metakermit', 'minrk', 'ellisonbg']"
3361,issue,ellisonbg,2014-01-26T23:26:52Z,,close,"['#3515', '#3728']",20,8,"['fonnesbeck', 'Carreau', 'fperez', 'minrk', 'dpsanders', 'Zsailer', 'malayhm', 'ellisonbg']"
3349,issue,bfroehle,2013-05-22T17:14:42Z,,close,[],9,4,"['bfroehle', 'minrk', 'amitkot', 'takluyver']"
3346,issue,minrk,2013-10-09T22:10:38Z,,close,[],5,4,"['joonro', 'astrosilverio', 'minrk', 'dashesy']"
3345,issue,takluyver,2013-07-02T19:19:46Z,,close,[],9,3,"['amelio-vazquez-reina', 'takluyver', 'christopherhesse']"
3332,issue,ellisonbg,2014-01-27T00:06:50Z,,close,[],6,3,"['fonnesbeck', 'ellisonbg', 'michaelaye']"
3326,issue,GeorgViehoever,2013-05-23T11:06:54Z,,close,['#3328'],5,2,"['GeorgViehoever', 'minrk']"
3316,issue,minrk,2013-07-15T17:59:55Z,#3338,close,['#3338'],1,1,['takluyver']
3302,issue,takluyver,2013-07-01T12:40:06Z,,close,[],8,3,"['2sn', 'takluyver', 'Carreau']"
3280,issue,bfroehle,2013-05-10T15:17:20Z,5352194,close,['#3301'],1,1,['juliantaylor']
3257,issue,takluyver,2013-05-02T15:55:39Z,a18e013,close,"['#3258', '#3262']",1,1,['takluyver']
3246,issue,takluyver,2013-06-06T09:20:22Z,#3390,close,['#3390'],8,4,"['jseabold', 'minrk', 'takluyver', 'cpcloud']"
3245,issue,minrk,2013-07-17T17:27:12Z,#3662,close,['#3662'],3,3,"['asmeurer', 'takluyver', 'minrk']"
3241,issue,minrk,2013-05-29T01:02:24Z,,close,[],8,3,"['ginobvhc', 'minrk', 'hodiapa']"
3236,issue,minrk,2013-04-30T19:22:59Z,89abca7,close,['#3242'],2,2,"['babouaya', 'takluyver']"
3227,issue,minrk,2013-07-03T23:23:19Z,,close,['#3231'],6,2,"['tritemio', 'minrk']"
3218,issue,tachim,2013-04-24T23:19:33Z,,close,['#3220'],3,2,"['tachim', 'minrk']"
3206,issue,takluyver,2013-05-18T18:07:38Z,e3df40c,close,['#3323'],2,2,"['dhirschfeld', 'takluyver']"
3198,issue,minrk,2013-04-25T19:07:25Z,719c4f8,close,['#3201'],2,2,"['mrmagooey', 'minrk']"
3197,issue,minrk,2013-06-19T14:26:28Z,,close,[],8,4,"['Paradosso', 'minrk', 'fonnesbeck', 'Carreau']"
3195,issue,takluyver,2014-07-25T01:55:18Z,#6139,close,['#6139'],6,4,"['emka', 'minrk', 'ellisonbg', 'mbewley']"
3178,issue,takluyver,2013-04-21T18:04:29Z,014d7ca,close,"['#3182', '#3203']",8,5,"['juliantaylor', 'takluyver', 'minrk', 'grsr', 'ellisonbg']"
3176,issue,CamDavidsonPilon,2013-04-15T15:45:51Z,,close,[],5,3,"['CamDavidsonPilon', 'juhasch', 'ccordoba12']"
3124,issue,minrk,2013-07-09T18:50:54Z,#3560,close,['#3560'],3,2,"['jiffyclub', 'minrk']"
3111,issue,minrk,2014-12-12T19:14:18Z,#6896,close,['#6896'],13,6,"['peterswanson', 'takluyver', 'minrk', 'git42', 'mforbes', 'janschulz']"
3087,issue,minrk,2013-04-01T14:09:13Z,b1d999c,close,['#3102'],7,3,"['dmopalmer', 'Carreau', 'minrk']"
3084,issue,minrk,2013-03-31T17:39:00Z,04c4279,close,['#3097'],1,1,['juliantaylor']
3053,issue,minrk,2013-07-16T20:00:32Z,#3601,close,"['#3531', '#3601']",12,5,"['minrk', 'Carreau', 'sandeepraju', 'janschulz', 'ellisonbg']"
3044,issue,JDWarner,2013-10-11T05:31:35Z,,close,[],3,2,"['JDWarner', 'pablooliveira']"
3043,issue,Carreau,2013-11-13T10:50:46Z,#4514,close,['#4514'],7,2,"['skirpichev', 'minrk']"
3039,issue,minrk,2013-03-21T19:52:43Z,0ad2e21,close,['#3046'],8,2,"['jstenar', 'minrk']"
3029,issue,ellisonbg,2014-01-27T17:16:44Z,,close,[],6,5,"['skirpichev', 'minrk', 'switham', 'ellisonbg', 'damianavila']"
3020,issue,takluyver,2013-03-16T06:16:39Z,b0001fc,close,['#3022'],1,1,['takluyver']
3019,issue,minrk,2013-07-27T00:36:52Z,,close,[],10,6,"['ivanov', 'wamcvey', 'ellisonbg', 'bjanssen', 'chrisdembia', 'minrk']"
3010,issue,Carreau,2013-07-06T16:59:51Z,#3540,close,['#3540'],4,2,"['juliantaylor', 'minrk']"
3007,issue,minrk,2013-03-11T02:43:37Z,72bc759,close,"['#3013', '#3062']",3,3,"['juliantaylor', 'bfroehle', 'minrk']"
3001,issue,minrk,2013-06-19T14:39:44Z,,close,[],3,3,"['liyanage', 'ellisonbg', 'minrk']"
2993,issue,minrk,2013-03-04T19:59:21Z,8fcce72,close,['#2994'],2,2,"['goxberry', 'minrk']"
2988,issue,Carreau,2016-07-25T22:56:26Z,,close,['#3458'],6,6,"['the-moog', 'takluyver', 'chrisjordansquire', 'henryiii', 'Carreau', 'minrk']"
2955,issue,minrk,2013-03-10T23:12:40Z,7ec1888,close,['#2957'],4,2,"['ChrisBeaumont', 'minrk']"
2953,issue,minrk,2013-02-19T21:11:45Z,,close,[],2,2,"['sudoman', 'minrk']"
2943,issue,minrk,2013-02-20T20:04:53Z,427f551,close,['#2946'],9,2,"['joonro', 'minrk']"
2931,issue,minrk,2013-07-06T05:51:22Z,,close,[],4,3,"['d10genes', 'minrk', 'lesteve']"
2925,issue,minrk,2013-02-13T00:06:21Z,465f43c,close,['#2926'],2,2,"['y-p', 'minrk']"
2922,issue,minrk,2013-12-22T06:34:04Z,,close,[],4,3,"['arokem', 'minrk', 'ArcTanSusan']"
2890,issue,minrk,2013-02-07T17:21:30Z,17ffaf0,close,"['#2889', '#2893']",1,2,"['takluyver', 'minrk']"
2865,issue,minrk,2013-12-16T00:35:19Z,,close,['#4387'],4,3,"['rlmv', 'minrk', 'mrshu']"
2848,issue,minrk,2014-11-13T22:58:57Z,,close,[],6,2,"['Carreau', 'minrk']"
2838,issue,takluyver,2013-06-29T15:24:16Z,,close,[],2,2,"['lebigot', 'takluyver']"
2835,issue,takluyver,2013-04-11T16:43:11Z,,close,[],4,3,"['JoeCodeswell', 'minrk', 'takluyver']"
2834,issue,minrk,2013-03-27T19:20:41Z,d8ed554,close,['#3078'],2,2,"['minrk', 'satra']"
2823,issue,minrk,2013-07-06T05:58:16Z,,close,[],3,2,"['gitdoc', 'minrk']"
2821,issue,minrk,2013-07-04T01:17:35Z,,close,['#2829'],6,2,"['takluyver', 'minrk']"
2807,issue,minrk,2013-01-19T07:35:19Z,59bc5cd,close,['#2808'],4,2,"['takluyver', 'minrk']"
2794,issue,takluyver,2013-01-18T04:25:38Z,818ae35,close,['#2799'],2,2,"['takluyver', 'minrk']"
2793,issue,minrk,2013-01-18T04:03:08Z,a6d0b5e,close,['#2800'],7,3,"['richbwood', 'minrk', 'wesm']"
2790,issue,minrk,2013-06-29T18:32:41Z,#3483,close,"['#2809', '#3483']",3,3,"['lebigot', 'minrk', 'takluyver']"
2784,issue,takluyver,2013-01-29T13:31:39Z,,close,['#2864'],3,2,"['r-rathi', 'takluyver']"
2772,issue,minrk,2013-01-12T19:47:15Z,b02db49,close,['#2776'],2,2,"['dhirschfeld', 'minrk']"
2765,issue,bfroehle,2013-01-10T14:05:04Z,697ec09,close,['#2766'],7,4,"['chjuheng', 'bfroehle', 'TheChymera', 'Carreau']"
2762,issue,ellisonbg,2013-02-21T00:11:39Z,ac09b5e,close,['#2901'],4,4,"['karlacio', 'linshaova', 'lessandro', 'ellisonbg']"
2759,issue,takluyver,2013-01-10T04:22:26Z,1d350ef,close,['#2763'],5,2,"['takluyver', 'bfroehle']"
2758,issue,minrk,2014-11-13T22:54:43Z,,close,[],4,4,"['dcajacob', 'ArcTanSusan', 'Carreau', 'minrk']"
2742,issue,Carreau,2013-01-05T10:26:46Z,,close,['#2743'],3,2,"['blink1073', 'Carreau']"
2732,issue,takluyver,2013-01-29T10:53:51Z,,close,['#2844'],9,2,"['takluyver', 'gregcaporaso']"
2727,issue,bfroehle,2013-05-03T21:28:08Z,9087bb9,close,[],3,3,"['pag', 'bfroehle', 'tkf']"
2720,issue,Carreau,2013-07-04T09:24:34Z,#3528,close,['#3528'],3,2,"['Carreau', 'mrshu']"
2709,issue,minrk,2013-01-19T07:15:12Z,1cba5f9,close,['#2812'],3,3,"['piti118', 'bfroehle', 'minrk']"
2702,issue,Carreau,2013-07-18T15:54:27Z,#3677,close,['#3677'],12,4,"['eudoxos', 'takluyver', 'minrk', 'bfroehle']"
2693,issue,minrk,2013-07-04T00:37:14Z,,close,[],3,3,"['pavoljuhas', 'takluyver', 'minrk']"
2684,issue,bfroehle,2012-12-16T23:23:54Z,9b11523,close,['#2685'],1,1,['bfroehle']
2671,issue,minrk,2013-07-04T00:48:08Z,,close,[],10,6,"['pxnj63', 'Carreau', 'takluyver', 'minrk', 'martinfiers', 'damianavila']"
2667,issue,ellisonbg,2014-01-26T22:45:42Z,,close,[],6,3,"['linyige', 'ellisonbg', 'takluyver']"
2660,issue,bfroehle,2012-12-07T21:19:08Z,,close,[],4,3,"['timodonnell', 'takluyver', 'bfroehle']"
2652,issue,michaelaye,2013-07-04T01:02:26Z,,close,[],4,2,"['michaelaye', 'minrk']"
2642,issue,takluyver,2016-07-25T11:00:16Z,,close,[],10,4,"['rmcgibbo', 'takluyver', 'minrk', 'Carreau']"
2637,issue,takluyver,2012-12-02T23:35:55Z,a8a0f16,close,['#2638'],3,2,"['asmeurer', 'takluyver']"
2630,issue,ivanov,2013-07-17T21:11:59Z,#3568,close,['#3568'],4,3,"['SylvainCorlay', 'ivanov', 'takluyver']"
2612,issue,takluyver,2013-04-11T16:36:45Z,,close,['#2447'],16,3,"['joernhees', 'takluyver', 'jasongrout']"
2610,issue,minrk,2013-01-19T22:06:03Z,,close,[],2,2,"['ivanov', 'minrk']"
2580,issue,takluyver,2013-06-29T16:51:55Z,,close,[],8,3,"['Carreau', 'takluyver', 'bfroehle']"
2577,issue,ellisonbg,2013-07-01T04:38:21Z,#3484,close,['#3484'],4,2,"['amoffat', 'takluyver']"
2563,issue,minrk,2013-04-24T04:08:00Z,e7a98b1,close,[],7,3,"['jusic', 'minrk', 'joachimmetz']"
2560,issue,takluyver,2012-11-12T10:14:32Z,ea37b42,close,['#2561'],5,1,['takluyver']
2555,issue,bfroehle,2012-12-19T19:19:58Z,d5ed309,close,"['#2558', '#2690']",2,3,"['didzis', 'takluyver', 'bfroehle']"
2533,issue,Carreau,2012-12-16T22:06:26Z,13bc13e,close,['#2604'],4,3,"['filmor', 'takluyver', 'Carreau']"
2522,issue,minrk,2014-11-13T22:55:22Z,,close,"['#2768', '#3005']",17,5,"['juliantaylor', 'priyanksh', 'Carreau', 'ellisonbg', 'minrk']"
2520,issue,minrk,2013-07-04T00:25:07Z,,close,['#2526'],11,2,"['andreabedini', 'minrk']"
2477,issue,minrk,2013-01-20T02:08:08Z,,close,"['#2165', '#2478', '#2529', '#2534']",13,4,"['takluyver', 'tkf', 'bfroehle', 'minrk']"
2471,issue,minrk,2012-10-11T21:47:36Z,c930eff,close,"['#2479', '#5458']",2,2,"['gbrandonp', 'minrk']"
2470,issue,minrk,2013-07-04T01:15:05Z,,close,[],5,4,"['stefanv', 'tkf', 'Carreau', 'minrk']"
2466,issue,doda,2013-01-20T11:07:47Z,,close,['#2816'],3,2,"['doda', 'minrk']"
2465,issue,doda,2015-04-14T06:57:27Z,,close,[],12,5,"['doda', 'mgaitan', 'takluyver', 'JustinL42', 'minrk']"
2438,issue,minrk,2013-04-11T05:40:23Z,ad7b12c,close,['#2712'],4,3,"['pv', 'minrk', 'piti118']"
2434,issue,Carreau,2013-07-04T09:26:06Z,#3530,close,['#3530'],8,5,"['ivanov', 'takluyver', 'fperez', 'endolith', 'Carreau']"
2431,issue,minrk,2013-07-31T19:04:57Z,#3854,close,['#3854'],6,3,"['femibyte', 'takluyver', 'reece']"
2419,issue,Carreau,2012-12-30T12:38:04Z,,close,['#2420'],3,3,"['teegaar', 'mrshu', 'Carreau']"
2390,issue,minrk,2013-05-01T03:51:31Z,,close,[],4,4,"['fperez', 'stefanv', 'ellisonbg', 'minrk']"
2385,issue,minrk,2013-04-06T19:14:52Z,d3b4926,close,['#3136'],4,3,"['tkf', 'juliantaylor', 'bfroehle']"
2380,issue,minrk,2013-07-04T01:34:50Z,,close,['#2294'],10,7,"['mdboom', 'bfroehle', 'fperez', 'minrk', 'iltommi', 'takluyver', 'cclaan']"
2374,issue,minrk,2012-10-11T19:32:32Z,fcc0c73,close,['#2377'],16,4,"['astrofrog', 'takluyver', 'minrk', 'bfroehle']"
2372,issue,minrk,2012-09-03T13:36:58Z,5b09a81,close,['#2373'],1,2,"['juliantaylor', 'minrk']"
2361,issue,minrk,2012-08-30T20:11:19Z,bf94297,close,[],4,2,"['ikn', 'minrk']"
2315,issue,jstenar,2012-08-28T06:10:53Z,,close,[],3,2,"['jstenar', 'takluyver']"
2314,issue,bfroehle,2012-09-06T20:23:46Z,52bdc1d,close,['#2370'],2,2,"['mjs85', 'bfroehle']"
2303,issue,minrk,2012-08-26T23:16:20Z,09b440a,close,['#2305'],4,3,"['juliantaylor', 'takluyver', 'minrk']"
2289,issue,fperez,2012-11-02T04:51:57Z,2962dae,close,"['#2325', '#2337', '#2349']",11,7,"['fperez', 'bfroehle', 'matthew-brett', 'antonl', 'minrk', 'mattions', 'Carreau']"
2283,issue,takluyver,2013-06-29T21:50:49Z,,close,[],5,5,"['jtriley', 'minrk', 'dalejung', 'mrshu', 'takluyver']"
2279,issue,minrk,2013-07-04T00:24:52Z,,close,"['#1831', '#2432']",12,4,"['fperez', 'rkern', 'bfroehle', 'minrk']"
2273,issue,fperez,2012-08-13T04:23:14Z,,close,[],4,3,"['a6073758', 'takluyver', 'fperez']"
