number,within_refs,cross_refs,commit_refs
4540,"['/scikit-learn/scikit-learn/issues/4497', '/scikit-learn/scikit-learn/issues/4541']",[],[]
4538,[],[],[]
4536,"['/scikit-learn/scikit-learn/issues/4535', '/scikit-learn/scikit-learn/issues/4537']",[],[]
4528,"['/scikit-learn/scikit-learn/issues/4529', '/scikit-learn/scikit-learn/issues/4534', '/scikit-learn/scikit-learn/issues/4161']",[],['/scikit-learn/scikit-learn/pull/4528/commits/79ea587e05d06d610fcdbf2a26ae13cdb9496d18']
4524,['/scikit-learn/scikit-learn/issues/4526'],[],"['/jcm1317/scikit-learn/commit/1d015d53d8c3f6aa0ff13417531ecd156d205555', '/jcm1317/scikit-learn/commit/155596d32ddb313cc23e782d854a133d4bea2174']"
4523,"['/scikit-learn/scikit-learn/issues/4522', '/scikit-learn/scikit-learn/issues/5460', '/scikit-learn/scikit-learn/issues/6932']",[],[]
4512,"['/scikit-learn/scikit-learn/issues/4517', '/scikit-learn/scikit-learn/issues/4252', '/scikit-learn/scikit-learn/issues/5234']",[],[]
4509,"['/scikit-learn/scikit-learn/issues/4512', '/scikit-learn/scikit-learn/issues/4511']",[],[]
4507,['/scikit-learn/scikit-learn/issues/4535'],[],"['/scikit-learn/scikit-learn/pull/4507/commits/a6cf751891068c67f78d8c646f8e9bb571964455', '/scikit-learn/scikit-learn/pull/4507/commits/61d189a2bdf961571c6b2f95298513d85bbb2351', '/scikit-learn/scikit-learn/pull/4507/commits/45182f965b67dfefa6be5ea6a1ef689199c8083a', '/scikit-learn/scikit-learn/pull/4507/commits/e77d36e771cf858debc909c9e99e897096ca862b']"
4479,[],[],[]
4461,"['/scikit-learn/scikit-learn/issues/4465', '/scikit-learn/scikit-learn/issues/4467', '/scikit-learn/scikit-learn/issues/4502']",[],"['/giantoak/scikit-learn/commit/4e3e8a01d106b91382acc8ddce82f8b94f75d383', '/giantoak/scikit-learn/commit/d16093923376f586d443e8df398a8b2fe7fba487', '/giantoak/scikit-learn/commit/edf60c0ee2e6926dfd233295bfe31ded0a650d0d']"
4460,['/scikit-learn/scikit-learn/issues/4505'],[],[]
4455,['/scikit-learn/scikit-learn/issues/4478'],[],"['/amueller/scikit-learn/commit/f7fdfd805714cdcc3f0cb522ba8e844ca63e8d27', '/amueller/scikit-learn/commit/d59f3c705616b3742a86c948b9356d366cb2e12b', '/amueller/scikit-learn/commit/1db8f14760c23003feb08ed527dbac8bcc1447eb', '/amueller/scikit-learn/commit/838570cc8a1a20f1b90d48f3ca71fa5b0fd0ce59']"
4448,[],[],"['/scikit-learn/scikit-learn/pull/4448/commits/6f335af7ee3107b5007ee232c6f05342bebe09c6', '/scikit-learn/scikit-learn/pull/4448/commits/5018a44ccf7c2889698c3f19136b4920ffce21d7', '/scikit-learn/scikit-learn/pull/4448/commits/5ba271bd39ee5cf7f55f7e062ed30910dca8297f', '/scikit-learn/scikit-learn/pull/4448/commits/d0db91a144269b9c24ef74464eead5d2034d157a']"
4447,['/scikit-learn/scikit-learn/issues/4448'],[],[]
4446,[],[],[]
4442,[],[],[]
4436,"['/scikit-learn/scikit-learn/issues/3747', '/scikit-learn/scikit-learn/issues/3722']",[],"['/scikit-learn/scikit-learn/pull/4436/commits/04078be7da9cbb658ef9c93941f43c9e475ed86d', '/scikit-learn/scikit-learn/pull/4436/commits/cbe8053acfb8a7725110361c7492f54e9adbaa6a', '/scikit-learn/scikit-learn/pull/4436/commits/b596dfcfef0b3330b682be3f0f097025512e838f']"
4435,"['/scikit-learn/scikit-learn/issues/4600', '/scikit-learn/scikit-learn/issues/5088']",[],['/scikit-learn/scikit-learn/pull/4435/commits/e3c9294dcdc1c55b3064e97032fb8f21ed54941e']
4430,[],['/joblib/joblib/issues/198'],[]
4427,"['/scikit-learn/scikit-learn/issues/4421', '/scikit-learn/scikit-learn/issues/4415']",[],['/scikit-learn/scikit-learn/pull/4427/commits/c02cc3dd2381119696959415424b594914ee2f40']
4422,[],[],['/scikit-learn/scikit-learn/pull/4422/commits/09e6e12f7b0772573016a53694ff67fd5941d678']
4415,"['/scikit-learn/scikit-learn/issues/4427', '/scikit-learn/scikit-learn/issues/4428']",[],[]
4404,[],[],[]
4402,"['/scikit-learn/scikit-learn/issues/4387', '/scikit-learn/scikit-learn/issues/4719']",[],['/scikit-learn/scikit-learn/pull/4402/commits/211f204767e248d4c45923c60768c3729de63249']
4399,['/scikit-learn/scikit-learn/issues/4422'],[],[]
4390,[],[],['/scikit-learn/scikit-learn/pull/4390/commits/cf3b120aea43788e62b67dd1582e26220a43e731']
4387,['/scikit-learn/scikit-learn/issues/4402'],[],[]
4386,"['/scikit-learn/scikit-learn/issues/4390', '/scikit-learn/scikit-learn/issues/4400', '/scikit-learn/scikit-learn/issues/4462']",[],"['/Barmaley-exe/scikit-learn/commit/cf3b120aea43788e62b67dd1582e26220a43e731', '/scikit-learn/scikit-learn/commit/5b2aba1598ddd3504a9e0b3ca5fa3ded269ae833', '/rasbt/scikit-learn/commit/f48f3d37eaadef0a1edeb6ec2f275058667d52b1', '/yarikoptic/scikit-learn/commit/752808e68a78d19b1549e91c927389440c38f175', '/yarikoptic/scikit-learn/commit/2b053902b74b6f72fea1b1d355060211c2e196bc']"
4384,[],[],"['/scikit-learn/scikit-learn/commit/7fa9b0edc0f3a92f49d9e269a6d5e967c714ae42', '/scikit-learn/scikit-learn/commit/c09bb355cb17efddb57da796c18bca01396ba209', '/rasbt/scikit-learn/commit/b3a3fc7b403b64dfa2bd3d19da588496815f2b8a']"
4377,[],[],"['/scikit-learn/scikit-learn/pull/4377/commits/5f44a8e2a385dda42d20ff70afe2022aec37e3d4', '/scikit-learn/scikit-learn/pull/4377/commits/a4f8f083a56c5baea5b8f12f3887cf38c1eb074d']"
4375,[],[],[]
4374,"['/scikit-learn/scikit-learn/issues/4377', '/scikit-learn/scikit-learn/issues/4417']",[],[]
4358,[],[],"['/scikit-learn/scikit-learn/commit/c23d4f31a3fcd7b24e46d46df6f2d274a839b201', '/scikit-learn/scikit-learn/commit/ab4d07d4a168d726b1d78dd711168a7350b9737f', '/rasbt/scikit-learn/commit/f669301de5284abd62afcb532636d1bd9467746c', '/yarikoptic/scikit-learn/commit/93b1acee65e4f5ad4cb70de46d2cda63c02680b1', '/yarikoptic/scikit-learn/commit/a99f290f30b4b50881c1cc99973f9e134e681af6']"
4327,['/scikit-learn/scikit-learn/issues/5863'],[],"['/trevorstephens/scikit-learn/commit/2738d59ab4b0385c2f11e7a82c399d6cc4c40a97', '/glemaitre/scikit-learn/commit/77bd87b29c86fbb6646ade3cc5c9a22869a00623', '/mannby/scikit-learn/commit/906073d5ad3447d0e2e3a7a995401bf8c14db5db']"
4324,"['/scikit-learn/scikit-learn/issues/4327', '/scikit-learn/scikit-learn/issues/4347']",[],[]
4322,"['/scikit-learn/scikit-learn/issues/4235', '/scikit-learn/scikit-learn/issues/2274']",[],['/scikit-learn/scikit-learn/pull/4322/commits/46060feddc8708f7109ff0208ee2c743c522781c']
4319,[],[],[]
4311,"['/scikit-learn/scikit-learn/issues/3540', '/scikit-learn/scikit-learn/issues/4318']",[],[]
4304,"['/scikit-learn/scikit-learn/issues/4313', '/scikit-learn/scikit-learn/issues/4235']",[],[]
4303,"['/scikit-learn/scikit-learn/issues/4121', '/scikit-learn/scikit-learn/issues/4317']",[],[]
4302,"['/mjbommar/scikit-learn/issues/1', '/scikit-learn/scikit-learn/issues/4297', '/scikit-learn/scikit-learn/issues/4185', '/scikit-learn/scikit-learn/issues/2274']",[],"['/scikit-learn/scikit-learn/pull/4302/commits/2b1c31ec322e689513af72c5babf3b0ad4e919c4', '/scikit-learn/scikit-learn/pull/4302/commits/ab556be8f561bc4fec9f785340e2e8bfc6723ea1', '/scikit-learn/scikit-learn/pull/4302/commits/c1fa16f5be5f507ce334e8a0c24513e83c272902']"
4297,"['/scikit-learn/scikit-learn/issues/4185', '/mjbommar/scikit-learn/issues/1', '/scikit-learn/scikit-learn/issues/4302', '/scikit-learn/scikit-learn/issues/2507']",[],"['/mjbommar/scikit-learn/commit/da04cd998d850a2929bd8bd53965865b54892fa0', '/mjbommar/scikit-learn/commit/167b5e00499dce0170cc11b263d7153539d82792', '/amueller/scikit-learn/commit/2415100f79293bbbf52c12c36d63a6cf602cf3c4', '/cemoody/scikit-learn/commit/bc38a0493b506f8e4928efaea54d7263af0d98b3', '/rasbt/scikit-learn/commit/6443fcc315a883e8275d935d8b7bdc8816e1773c', '/yarikoptic/scikit-learn/commit/09b53882a169a36c7de11b1f973563c228e97102', '/yarikoptic/scikit-learn/commit/d8a623e751be38021ee988ab35103b4848d47582', '/yarikoptic/scikit-learn/commit/07226a33db4e7497e6943f2d770377e29f529048']"
4268,['/scikit-learn/scikit-learn/issues/4285'],[],"['/hannawallach/scikit-learn/commit/993030f7bdf5b6c1dac356b6606590c7a0d5b19e', '/hannawallach/scikit-learn/commit/52f8600978e91c96477044bb0c2f7584727ecc2e', '/hannawallach/scikit-learn/commit/fe0f245aa79f9230c1a8f85f95c591cafb9fd822', '/scikit-learn/scikit-learn/commit/e073432fc6cf93a765f78934fba5639f0174e3a6', '/rasbt/scikit-learn/commit/7dddd55b9a2d553737d6e5b01b60d0af7f3374c1']"
4262,"['/scikit-learn/scikit-learn/issues/4278', '/scikit-learn/scikit-learn/issues/4326']",[],['/Barmaley-exe/scikit-learn/commit/f40b0a295ce76753cea3a367d472d457ab1c9f08']
4260,"['/scikit-learn/scikit-learn/issues/4261', '/scikit-learn/scikit-learn/issues/3872', '/scikit-learn/scikit-learn/issues/5434', '/scikit-learn/scikit-learn/issues/5469']",[],[]
4252,"['/scikit-learn/scikit-learn/issues/4245', '/raghavrv/scikit-learn/issues/3']",[],[]
4245,['/scikit-learn/scikit-learn/issues/4214'],[],['/scikit-learn/scikit-learn/pull/4245/commits/feceab6f620a6314f5206f97e2e598ff91f82ecb']
4238,[],[],[]
4235,"['/scikit-learn/scikit-learn/issues/4322', '/scikit-learn/scikit-learn/issues/4304']",[],[]
4227,['/scikit-learn/scikit-learn/issues/4234'],[],[]
4224,['/scikit-learn/scikit-learn/issues/4226'],[],[]
4212,['/scikit-learn/scikit-learn/issues/4474'],[],[]
4206,"['/scikit-learn/scikit-learn/issues/4059', '/scikit-learn/scikit-learn/issues/4214']",[],"['/scikit-learn/scikit-learn/pull/4206/commits/bc5b403af361e90ab7d5a6b12ab461fed3475498', '/scikit-learn/scikit-learn/pull/4206/commits/2ce9eac717ff3d5202a84e48d38d984dd425f4eb']"
4185,"['/scikit-learn/scikit-learn/issues/4184', '/scikit-learn/scikit-learn/issues/1176', '/scikit-learn/scikit-learn/issues/4302', '/scikit-learn/scikit-learn/issues/6206', '/scikit-learn/scikit-learn/issues/6928']",[],"['/scikit-learn/scikit-learn/pull/4185/commits/a70094d9546fd9d9fef7c96eac28d41c06eb4ac9', '/scikit-learn/scikit-learn/pull/4185/commits/8b0c0da1e9e04ccd85cc6ac02202b759c45cb129', '/scikit-learn/scikit-learn/pull/4185/commits/de7d6bf25706a4914e842781b0f865c60c3b1c86', '/scikit-learn/scikit-learn/pull/4185/commits/3dcbae725039cd8877659d393e729d6011fc56f1', '/scikit-learn/scikit-learn/pull/4185/commits/c31e8b3ab5edac0bc18530babe76288d9e58f47a', '/scikit-learn/scikit-learn/pull/4185/commits/814a49e81342aa35b935ed5127bfb84e3b26d47f', '/scikit-learn/scikit-learn/pull/4185/commits/13a4ffb2605bd2fa85b26d65d82b8c3c49fa8684']"
4184,"['/scikit-learn/scikit-learn/issues/4185', '/scikit-learn/scikit-learn/issues/4302']",[],"['/mjbommar/scikit-learn/commit/a70094d9546fd9d9fef7c96eac28d41c06eb4ac9', '/amueller/scikit-learn/commit/e14fafe9883ecf14f3d388abf019aea6083cab5f', '/amueller/scikit-learn/commit/bf1dfddcaa30b79d03f17966e9eddcdfda73ec10', '/amueller/scikit-learn/commit/144bf436675bd67141aa5b903847f972d62f598c', '/amueller/scikit-learn/commit/2b1c31ec322e689513af72c5babf3b0ad4e919c4', '/rasbt/scikit-learn/commit/868349aed7515c38e499305ddcebd507bbad201b', '/yarikoptic/scikit-learn/commit/09b53882a169a36c7de11b1f973563c228e97102', '/yarikoptic/scikit-learn/commit/d8a623e751be38021ee988ab35103b4848d47582', '/yarikoptic/scikit-learn/commit/07226a33db4e7497e6943f2d770377e29f529048', '/ogrisel/scikit-learn/commit/d472a6a79c45af11f393440f0e2bd116ebb5a415']"
4182,"['/scikit-learn/scikit-learn/issues/1637', '/scikit-learn/scikit-learn/issues/4187']",[],['/scikit-learn/scikit-learn/pull/4182/commits/a8dc78947b1159d3d1db9056db2dde5a6e4d995c']
4176,[],[],['/scikit-learn/scikit-learn/pull/4176/commits/a9b3965b0a8c3752d7c393c8466b3a6fccf6ff9d']
4175,[],[],['/scikit-learn/scikit-learn/pull/4175/commits/e65ab77bac02874a48ba930319a1946633692f57']
4168,[],[],"['/scikit-learn/scikit-learn/commit/a5a800ec0347cfa76cf60d5d74bfeec7f4ba5b0d', '/rasbt/scikit-learn/commit/08f581c36051afa9755d2a8d2e62698e47102034']"
4156,['/scikit-learn/scikit-learn/issues/4154'],[],['/scikit-learn/scikit-learn/pull/4156/commits/0fe3f5c1fca9f42a1eb4bd1464a0f82bea265461']
4154,[],[],"['/AlexanderFabisch/scikit-learn/commit/0fe3f5c1fca9f42a1eb4bd1464a0f82bea265461', '/ngoix/scikit-learn/commit/7295bbda777620426388be2f5ce6ca39d4c93d23']"
4150,[],[],"['/scikit-learn/scikit-learn/pull/4150/commits/18a3e294d451ddb1c2446cf9c021ab2e4078c714', '/scikit-learn/scikit-learn/pull/4150/commits/d357bfda10b29df6f3fb52aeaf2dbc8051f006a4', '/scikit-learn/scikit-learn/pull/4150/commits/08fea90ab410f69c2de009adc870c1124080a919', '/scikit-learn/scikit-learn/pull/4150/commits/e69b939ce0a8c4cad8d70612c15be93948977fbd', '/scikit-learn/scikit-learn/pull/4150/commits/ef11cfc160a7a37b26abe6f87a8621933acb47b4']"
4146,['/scikit-learn/scikit-learn/issues/2932'],[],"['/scikit-learn/scikit-learn/pull/4146/commits/1add39ff110bab171df998d978cc88bab0232e54', '/scikit-learn/scikit-learn/pull/4146/commits/700babc43f557923ae933e7007335d0d228390e2', '/scikit-learn/scikit-learn/pull/4146/commits/95f1d9562b85edc172ba0a4f4aaa7e90b00e27b1', '/scikit-learn/scikit-learn/pull/4146/commits/f12a441655f0d872259ac72425ac084f457891f7']"
4144,[],[],[]
4141,[],[],['/scikit-learn/scikit-learn/pull/4141/commits/edb73cc6933f4e9b5584ffe873f5561db40fa43b']
4137,[],[],"['/scikit-learn/scikit-learn/pull/4137/commits/a7d64881a060185b7d79cccd4e83d82215936243', '/scikit-learn/scikit-learn/commit/8cf714cc9d14a0050f6bb2e6f998ee50a4134975', '/rasbt/scikit-learn/commit/0d9bcd1af67a1ea391cccf005ba1409f1ecea90b']"
4136,"['/scikit-learn/scikit-learn/issues/4149', '/scikit-learn/scikit-learn/issues/3440', '/scikit-learn/scikit-learn/issues/4064', '/scikit-learn/scikit-learn/issues/4132', '/scikit-learn/scikit-learn/issues/4057', '/scikit-learn/scikit-learn/issues/4214', '/scikit-learn/scikit-learn/issues/4056', '/scikit-learn/scikit-learn/issues/4133', '/scikit-learn/scikit-learn/issues/4124']",[],"['/scikit-learn/scikit-learn/pull/4136/commits/e3e0827243b93b5a51893f39215d7284d5d319c6', '/scikit-learn/scikit-learn/pull/4136/commits/8ef0b9a82f47b7fff32620c419237df7093f2e23', '/scikit-learn/scikit-learn/pull/4136/commits/9f50699c21ca6a2cbc3583e9824b8ec2d632e5c0', '/scikit-learn/scikit-learn/pull/4136/commits/021bf74c6bb11635954992c9aecd8dec924cc748']"
4135,['/scikit-learn/scikit-learn/issues/4142'],[],[]
4130,[],[],[]
4127,[],['/joblib/joblib/issues/57'],"['/wizeman/nixpkgs/commit/76e417ecbab276dcc4bb3936ef4ec17d796bde6d', '/wizeman/nixpkgs/commit/09a408b7976ec2cc0c01959d7182c7219fdb0cd8', '/wizeman/nixpkgs/commit/639c95856a3b2ca9f5b3f94a894b26112cfe103e', '/wizeman/nixpkgs/commit/6cb54b03f6acdfdb59ff9e174b93bd09450000d0', '/wizeman/nixpkgs/commit/3ee635d2c0904a75b122484fae9489748d66d0a6', '/wizeman/nixpkgs/commit/ab00d73196293318b5521ade95d34e0063f9b2de', '/wizeman/nixpkgs/commit/f0606e68098b0ee52c978f98018efa6f647a08b3']"
4124,['/scikit-learn/scikit-learn/issues/4136'],[],[]
4121,"['/scikit-learn/scikit-learn/issues/4072', '/scikit-learn/scikit-learn/issues/4303', '/scikit-learn/scikit-learn/issues/4317']",[],"['/scikit-learn/scikit-learn/pull/4121/commits/9453a3181e92bd09124663e7d1a638ecb35827bd', '/scikit-learn/scikit-learn/pull/4121/commits/220ad78740995181d129ae1790b3cd4003b221c4']"
4109,"['/scikit-learn/scikit-learn/issues/4039', '/scikit-learn/scikit-learn/issues/4802']",[],"['/scikit-learn/scikit-learn/pull/4109/commits/87c9ba7d2655115536239f428504c08f194ecba6', '/scikit-learn/scikit-learn/pull/4109/commits/364fdd6496e8e9869cc63c715c23a3800fc547e7']"
4102,['/scikit-learn/scikit-learn/issues/4166'],[],[]
4074,['/scikit-learn/scikit-learn/issues/4093'],[],[]
4072,"['/scikit-learn/scikit-learn/issues/4073', '/scikit-learn/scikit-learn/issues/4046', '/scikit-learn/scikit-learn/issues/4121', '/scikit-learn/scikit-learn/issues/4303', '/scikit-learn/scikit-learn/issues/4317']",[],"['/ogrisel/scikit-learn/commit/58c4cac83d24cea58af4e3846d83b861f741871f', '/ogrisel/scikit-learn/commit/6cd3451003a7b722a10dac9a81927c9d854c31dd', '/ogrisel/scikit-learn/commit/aec5b8d6195d5ec8fca5f21b597c5d8033cf482d', '/ogrisel/scikit-learn/commit/619db62ce754028566017b47dcf393bc32091f63', '/ogrisel/scikit-learn/commit/40b1edab55753aae1c4dbf33924edf865065d716', '/ogrisel/scikit-learn/commit/952c160457aa240b86d1c5eabfbcff161d06d0ab', '/rasbt/scikit-learn/commit/6c0b201b8c8d9b8f8d08b4ec1ff23315919510ee', '/AlexandreAbraham/nilearn/commit/baaadae478c2cbac5320511d1d73062e7969639f']"
4064,"['/scikit-learn/scikit-learn/issues/4063', '/scikit-learn/scikit-learn/issues/4162', '/scikit-learn/scikit-learn/issues/4143', '/scikit-learn/scikit-learn/issues/3907', '/scikit-learn/scikit-learn/issues/4132', '/scikit-learn/scikit-learn/issues/4136']",[],['/scikit-learn/scikit-learn/pull/4064/commits/cd63accc05cd841d20d82cf55f4b63b2fa3b90df']
4063,['/scikit-learn/scikit-learn/issues/4064'],[],[]
4059,"['/scikit-learn/scikit-learn/issues/4136', '/scikit-learn/scikit-learn/issues/4206']",[],"['/ogrisel/scikit-learn/commit/bc5b403af361e90ab7d5a6b12ab461fed3475498', '/xbhsu/scikit-learn/commit/a053769e18dac4be16794daf3dc12149e8795720', '/mvdoc/scikit-learn/commit/4b510e3ea2629ffab67ba2cae0b3822acfed63fd']"
4055,['/scikit-learn/scikit-learn/issues/4057'],[],[]
4046,"['/scikit-learn/scikit-learn/issues/4019', '/scikit-learn/scikit-learn/issues/4090', '/scikit-learn/scikit-learn/issues/4015', '/scikit-learn/scikit-learn/issues/1400', '/scikit-learn/scikit-learn/issues/4235']",[],"['/scikit-learn/scikit-learn/pull/4046/commits/9ed1df004a1d1db995e7b275f8ef9001bc3fa7b4', '/scikit-learn/scikit-learn/pull/4046/commits/c94d0a8909b8cd6d79010a9c82c957d773d57d96', '/scikit-learn/scikit-learn/pull/4046/commits/72d20a363fe145eff472eb35ae7a683707571563', '/scikit-learn/scikit-learn/pull/4046/commits/ec245c8bc3b60d172ff97cca31888263af3e7e01', '/scikit-learn/scikit-learn/pull/4046/commits/709b41a87782648dac3bbf2ca36eb678d909b2af', '/scikit-learn/scikit-learn/pull/4046/commits/cefc2f879e506f835cb0aa132f969c86447461b7', '/scikit-learn/scikit-learn/pull/4046/commits/8cac52de7964b8baa6d28cc5bec14878f79c839f', '/scikit-learn/scikit-learn/pull/4046/commits/bc27546a532ccc671d208e6b1e8d3f887aa7fd77']"
4039,"['/scikit-learn/scikit-learn/issues/4109', '/scikit-learn/scikit-learn/issues/4802']",[],['/scikit-learn/scikit-learn/pull/4039/commits/ea033dcc3c04957bad7f7737c6800b657ed29454']
4036,"['/scikit-learn/scikit-learn/issues/4039', '/scikit-learn/scikit-learn/issues/4802']",[],"['/wadawson/scikit-learn/commit/ea033dcc3c04957bad7f7737c6800b657ed29454', '/amueller/scikit-learn/commit/e3fd64eb8a6c7f84788c6a680acd87c08cf2219b', '/amueller/scikit-learn/commit/1c0a7c0bbd1ff79b65e019e05dcf75adfb870dd6', '/scikit-learn/scikit-learn/commit/87c9ba7d2655115536239f428504c08f194ecba6', '/xbhsu/scikit-learn/commit/6d68d73e19a4362b2308c74181ef8e64bab6a2c5']"
4015,"['/scikit-learn/scikit-learn/issues/4019', '/scikit-learn/scikit-learn/issues/4046']",[],[]
4006,"['/scikit-learn/scikit-learn/issues/3755', '/scikit-learn/scikit-learn/issues/4055', '/scikit-learn/scikit-learn/issues/4057']",[],[]
3984,['/scikit-learn/scikit-learn/issues/3987'],['/materialsinnovation/pymks/issues/132'],[]
3981,[],[],[]
3977,[],[],[]
3975,"['/scikit-learn/scikit-learn/issues/3972', '/scikit-learn/scikit-learn/issues/4269']",[],[]
3945,"['/scikit-learn/scikit-learn/issues/2640', '/scikit-learn/scikit-learn/issues/4410', '/scikit-learn/scikit-learn/issues/4429', '/scikit-learn/scikit-learn/issues/4802']",[],"['/scikit-learn/scikit-learn/pull/3945/commits/501c7959a81f7fc98870c0a6b79f2a3af31eadcd', '/scikit-learn/scikit-learn/pull/3945/commits/da04b95d1121543c0cc07fc55706a7d266fac255', '/scikit-learn/scikit-learn/pull/3945/commits/0bcbd66be986125ab777409022612c1d6a5d997e', '/scikit-learn/scikit-learn/pull/3945/commits/4c7e8714d0d0c02c6f68d9d22abbd387875fb861', '/scikit-learn/scikit-learn/pull/3945/commits/b74ae8ea953adcd9a8270b4b04cc1d7135aa769f', '/scikit-learn/scikit-learn/pull/3945/commits/7e3530d53ad83bc67efbdf2aab7f5fadad6192d5', '/scikit-learn/scikit-learn/pull/3945/commits/2d459efdebbd2811789ac432225e29f799f9c5ca']"
3935,[],[],[]
3932,['/scikit-learn/scikit-learn/issues/4122'],[],[]
3930,['/scikit-learn/scikit-learn/issues/5299'],[],[]
3928,['/scikit-learn/scikit-learn/issues/3931'],[],[]
3872,"['/scikit-learn/scikit-learn/issues/3578', '/scikit-learn/scikit-learn/issues/3905']",[],[]
3863,['/scikit-learn/scikit-learn/issues/3899'],[],[]
3848,['/scikit-learn/scikit-learn/issues/4031'],[],[]
3843,['/scikit-learn/scikit-learn/issues/4026'],[],[]
3830,"['/scikit-learn/scikit-learn/issues/3900', '/scikit-learn/scikit-learn/issues/3903', '/scikit-learn/scikit-learn/issues/5933']",[],"['/dimazest/scikit-learn/commit/e52b7639d0508f34f02946f50142a4421cc56fec', '/jlopezpena/scikit-learn/commit/50dec1f3ee1b672ef072b47a2baf9ffedeacc713', '/jmetzen/scikit-learn/commit/f6dd82db0e7ae501a9f1d5439a83dc1a375d51ba']"
3777,[],['/sphinx-gallery/sphinx-gallery/issues/18'],"['/scikit-learn/scikit-learn/pull/3777/commits/22b10b80b4af49cfea451c5a35bb3139687bcf8e', '/scikit-learn/scikit-learn/pull/3777/commits/1d19e7b1ee2d70630adf2a0ebac17e34c27c92bc']"
